date,department,transaction_type,revenue,expense,net_revenue
2026-06-03,Emergency,Medication,1967.94,974.45,993.5
2026-06-03,Emergency,Medication,3703.3,1824.77,1878.53
2026-06-03,Emergency,Medication,2923.15,1355.01,1568.13
2026-06-03,Emergency,Lab Test,2556.78,1540.09,1016.69
2026-06-03,Emergency,Medication,4186.24,1635.57,2550.67
2026-06-03,Emergency,Lab Test,2470.61,1174.66,1295.94
2026-06-03,Emergency,Lab Test,4404.91,2465.77,1939.14
2026-06-03,Emergency,Surgery,4355.01,1547.41,2807.6
2026-06-03,Emergency,Consultation,4777.23,2562.54,2214.69
2026-06-03,Emergency,Surgery,2109.7,776.71,1333.0
2026-06-03,Emergency,Medication,1614.31,567.25,1047.05
2026-06-03,Emergency,Lab Test,1341.04,634.72,706.32
2026-06-03,Emergency,Medication,4684.78,1451.11,3233.68
2026-06-03,Emergency,Medication,682.17,389.06,293.11
2026-06-03,Emergency,Surgery,1695.82,740.87,954.96
2026-06-03,Emergency,Lab Test,2925.04,1867.03,1058.01
2026-06-03,Oncology,Surgery,2237.78,1536.33,701.45
2026-06-03,Oncology,Consultation,4566.19,1783.19,2783.0
2026-06-03,Oncology,Room Charge,1106.39,548.56,557.84
2026-06-03,Oncology,Lab Test,3921.4,2229.56,1691.85
2026-06-03,Oncology,Consultation,3481.5,1053.77,2427.73
2026-06-03,Oncology,Lab Test,4389.14,1416.55,2972.59
2026-06-03,Oncology,Surgery,4045.09,1661.4,2383.69
2026-06-03,Oncology,Consultation,724.5,535.67,188.84
2026-06-03,Oncology,Consultation,2803.0,2125.22,677.78
2026-06-03,Oncology,Lab Test,705.65,228.75,476.9
2026-06-03,Oncology,Medication,4123.37,1659.27,2464.11
2026-06-03,Oncology,Consultation,4927.43,3579.62,1347.81
2026-06-03,Oncology,Lab Test,966.05,639.42,326.62
2026-06-03,Oncology,Lab Test,2641.91,872.93,1768.97
2026-06-03,Oncology,Consultation,2382.39,1046.9,1335.49
2026-06-03,Oncology,Room Charge,1873.84,1389.5,484.34
2026-06-03,Oncology,Medication,4754.79,2437.72,2317.07
2026-06-03,Oncology,Medication,4464.6,1350.47,3114.12
2026-06-03,Oncology,Medication,1211.05,524.42,686.62
2026-06-03,Oncology,Room Charge,567.78,291.56,276.22
2026-06-03,Oncology,Surgery,4742.23,1978.52,2763.71
2026-06-03,Oncology,Medication,691.07,363.81,327.27
2026-06-03,Oncology,Medication,4799.53,1441.0,3358.52
2026-06-03,Oncology,Medication,1681.52,757.16,924.35
2026-06-03,Oncology,Surgery,4528.02,3058.01,1470.01
2026-06-03,Oncology,Medication,4162.82,1541.39,2621.43
2026-06-03,Oncology,Room Charge,2214.41,708.67,1505.74
2026-06-03,Oncology,Surgery,2614.3,1030.64,1583.66
2026-06-03,Oncology,Surgery,994.22,761.14,233.08
2026-06-03,Oncology,Surgery,4586.1,2931.68,1654.42
2026-06-03,Oncology,Room Charge,1945.6,958.38,987.22
2026-06-03,Oncology,Consultation,2670.65,2089.46,581.19
2026-06-03,Oncology,Consultation,3418.84,1120.9,2297.94
2026-06-03,Oncology,Lab Test,2926.68,1316.86,1609.82
2026-06-03,Oncology,Room Charge,1480.07,693.63,786.44
2026-06-03,Oncology,Consultation,3314.14,1609.47,1704.66
2026-06-03,Oncology,Surgery,1592.24,586.88,1005.36
2026-06-03,Oncology,Consultation,4793.67,1934.52,2859.15
2026-06-03,Oncology,Medication,2656.19,828.29,1827.89
2026-06-03,Oncology,Surgery,2707.99,1758.17,949.82
2026-06-03,Oncology,Medication,3468.96,2438.91,1030.05
2026-06-03,Pediatrics,Surgery,4898.44,3727.05,1171.4
2026-06-03,Pediatrics,Medication,3853.76,1903.47,1950.3
2026-06-03,Pediatrics,Consultation,4827.46,1877.16,2950.3
2026-06-03,Pediatrics,Consultation,1527.07,766.12,760.95
2026-06-03,Pediatrics,Medication,4451.75,3311.13,1140.63
2026-06-03,Pediatrics,Surgery,2247.26,1175.78,1071.48
2026-06-03,Pediatrics,Consultation,2291.4,1703.38,588.02
2026-06-03,Pediatrics,Surgery,2159.87,1178.78,981.09
2026-06-03,Pediatrics,Room Charge,1909.72,1380.59,529.13
2026-06-04,Cardiology,Lab Test,560.11,221.71,338.4
2026-06-04,Cardiology,Consultation,2835.58,1814.1,1021.49
2026-06-04,Cardiology,Surgery,2070.64,1540.84,529.79
2026-06-04,Cardiology,Consultation,2544.19,819.22,1724.97
2026-06-04,Cardiology,Consultation,992.54,297.96,694.57
2026-06-04,Cardiology,Medication,1146.13,419.81,726.32
2026-06-04,Cardiology,Room Charge,4090.61,2576.74,1513.87
2026-06-04,Cardiology,Lab Test,1892.04,1360.17,531.87
2026-06-04,Cardiology,Surgery,3981.98,1530.71,2451.27
2026-06-04,Cardiology,Lab Test,3209.97,1968.45,1241.52
2026-06-04,Cardiology,Room Charge,777.23,599.41,177.82
2026-06-04,Cardiology,Room Charge,1982.63,1339.52,643.11
2026-06-04,Cardiology,Lab Test,1648.54,623.75,1024.79
2026-06-04,Cardiology,Medication,650.39,207.6,442.79
2026-06-04,Cardiology,Lab Test,4982.65,2347.82,2634.83
2026-06-04,Cardiology,Consultation,2996.49,2049.8,946.69
2026-06-04,Cardiology,Room Charge,2317.86,1538.65,779.21
2026-06-04,Cardiology,Lab Test,767.12,286.57,480.54
2026-06-04,Cardiology,Room Charge,2605.23,1687.74,917.48
2026-06-04,Cardiology,Consultation,1643.34,1017.35,625.99
2026-06-04,Cardiology,Lab Test,873.02,391.98,481.04
2026-06-04,Cardiology,Room Charge,1441.15,777.04,664.11
2026-06-04,Neurology,Surgery,2746.57,1108.05,1638.52
2026-06-04,Neurology,Surgery,1474.78,907.9,566.88
2026-06-04,Neurology,Medication,1590.09,697.11,892.98
2026-06-04,Neurology,Consultation,2923.14,1706.37,1216.77
2026-06-04,Neurology,Medication,4169.8,1797.56,2372.24
2026-06-04,Neurology,Medication,2483.88,1940.18,543.69
2026-06-04,Neurology,Room Charge,756.11,347.15,408.96
2026-06-04,Neurology,Consultation,712.43,249.53,462.91
2026-06-04,Neurology,Lab Test,3325.34,1777.5,1547.84
2026-06-04,Neurology,Medication,2549.64,1781.38,768.25
2026-06-04,Neurology,Consultation,1099.59,518.48,581.11
2026-06-04,Neurology,Room Charge,2191.33,1205.93,985.39
2026-06-04,Neurology,Medication,1558.26,1120.94,437.32
2026-06-04,Neurology,Room Charge,565.32,190.03,375.29
2026-06-04,Neurology,Lab Test,1001.57,518.23,483.34
2026-06-04,Neurology,Consultation,770.3,236.04,534.26
2026-06-04,Neurology,Medication,3451.83,1665.02,1786.82
2026-06-04,Neurology,Lab Test,2939.49,1240.93,1698.55
2026-06-04,Neurology,Lab Test,656.86,306.48,350.38
2026-06-04,Neurology,Lab Test,1406.41,1031.12,375.28
2026-06-04,Neurology,Medication,3068.85,1368.42,1700.44
2026-06-04,Neurology,Surgery,1510.1,556.73,953.37
2026-06-04,Neurology,Surgery,4462.83,1805.16,2657.66
2026-06-04,Neurology,Consultation,2897.73,1266.83,1630.9
2026-06-04,Neurology,Lab Test,3322.06,1580.88,1741.18
2026-06-04,Neurology,Medication,2294.0,1466.98,827.02
2026-06-04,Neurology,Consultation,3855.93,2993.87,862.06
2026-06-04,Neurology,Room Charge,2106.57,1468.89,637.68
2026-06-04,Neurology,Lab Test,1061.93,582.49,479.44
2026-06-04,Neurology,Consultation,4425.97,2200.73,2225.24
2026-06-04,Neurology,Surgery,3796.02,2201.45,1594.57
2026-06-04,Neurology,Medication,2119.62,1511.35,608.27
2026-06-04,Neurology,Medication,4547.42,1557.46,2989.96
2026-06-04,Neurology,Consultation,4900.86,1836.03,3064.83
2026-06-04,Neurology,Consultation,1629.06,842.45,786.61
2026-06-04,Neurology,Room Charge,1630.92,1186.86,444.06
2026-06-04,Neurology,Lab Test,4841.48,3356.22,1485.26
2026-06-04,Neurology,Lab Test,2783.99,1252.59,1531.4
2026-06-04,Neurology,Medication,2634.8,1434.99,1199.81
2026-06-04,Neurology,Surgery,2566.03,1809.4,756.63
2026-06-04,Neurology,Lab Test,4787.34,2298.27,2489.07
2026-06-04,Neurology,Lab Test,1261.61,553.63,707.98
2026-06-04,Neurology,Consultation,2384.84,1517.79,867.05
2026-06-04,Neurology,Surgery,4028.23,2513.34,1514.89
2026-06-04,Neurology,Medication,3923.44,2229.47,1693.96
2026-06-04,Neurology,Lab Test,1056.23,751.31,304.91
2026-06-04,Neurology,Consultation,1899.48,1301.84,597.64
2026-06-04,Neurology,Lab Test,2213.27,915.63,1297.63
2026-06-04,Orthopedics,Medication,4264.2,1658.18,2606.02
2026-06-04,Orthopedics,Medication,1986.66,1530.54,456.12
2026-06-04,Orthopedics,Room Charge,3724.59,2707.85,1016.75
2026-06-04,Orthopedics,Surgery,2489.34,838.14,1651.2
2026-06-04,Orthopedics,Surgery,2359.93,1381.03,978.9
2026-06-04,Orthopedics,Lab Test,2971.1,2339.47,631.63
2026-06-04,Orthopedics,Lab Test,4218.87,1504.29,2714.57
2026-06-04,Orthopedics,Consultation,2995.31,1849.34,1145.97
2026-06-04,Orthopedics,Consultation,4437.27,1394.95,3042.32
2026-06-04,Orthopedics,Lab Test,4833.38,2340.35,2493.03
2026-06-04,Orthopedics,Consultation,2076.15,979.39,1096.75
2026-06-04,Orthopedics,Lab Test,3744.74,1405.14,2339.6
2026-06-04,Orthopedics,Consultation,1428.05,1139.67,288.38
2026-06-04,Orthopedics,Room Charge,4037.11,1416.55,2620.56
2026-06-04,Orthopedics,Surgery,3594.99,1811.24,1783.75
2026-06-04,Orthopedics,Room Charge,4485.75,3070.43,1415.33
2026-06-04,Orthopedics,Consultation,3693.77,1262.35,2431.41
2026-06-04,Orthopedics,Surgery,2009.9,1177.38,832.52
2026-06-04,Orthopedics,Surgery,2857.22,1451.78,1405.44
2026-06-04,Orthopedics,Consultation,1137.2,481.35,655.84
2026-06-04,Orthopedics,Medication,1594.83,1150.5,444.33
2026-06-04,General,Room Charge,1902.57,1110.76,791.82
2026-06-04,General,Room Charge,833.56,563.72,269.84
2026-06-04,General,Lab Test,1203.92,851.45,352.47
2026-06-04,General,Room Charge,3443.32,1047.51,2395.81
2026-06-04,General,Lab Test,3948.05,1727.23,2220.82
2026-06-04,General,Consultation,969.82,447.44,522.38
2026-06-04,General,Lab Test,1475.04,530.18,944.86
2026-06-04,General,Room Charge,2015.95,1221.88,794.07
2026-06-04,Emergency,Lab Test,3430.42,1649.43,1780.99
2026-06-04,Emergency,Surgery,2778.0,2036.05,741.95
2026-06-04,Emergency,Lab Test,4874.77,1741.05,3133.72
2026-06-04,Emergency,Consultation,1799.42,1144.98,654.44
2026-06-04,Emergency,Surgery,1906.51,820.17,1086.34
2026-06-04,Emergency,Lab Test,2104.27,694.08,1410.18
2026-06-04,Emergency,Surgery,3255.63,2519.1,736.53
2026-06-04,Emergency,Surgery,640.52,307.9,332.62
2026-06-04,Emergency,Consultation,1331.0,593.42,737.58
2026-06-04,Emergency,Lab Test,4326.21,3317.22,1008.99
2026-06-04,Emergency,Consultation,575.48,421.38,154.1
2026-06-04,Emergency,Room Charge,4610.56,2914.2,1696.36
2026-06-04,Emergency,Consultation,1429.68,819.72,609.96
2026-06-04,Emergency,Consultation,4623.82,1919.19,2704.63
2026-06-04,Emergency,Lab Test,4507.5,1552.33,2955.17
2026-06-04,Emergency,Lab Test,2052.68,1509.39,543.29
2026-06-04,Emergency,Consultation,1169.96,715.12,454.84
2026-06-04,Emergency,Room Charge,3901.39,1174.71,2726.68
2026-06-04,Emergency,Room Charge,1378.72,816.26,562.46
2026-06-04,Emergency,Consultation,2714.21,1668.45,1045.76
2026-06-04,Emergency,Lab Test,4244.44,3318.99,925.45
2026-06-04,Emergency,Consultation,2872.42,1127.06,1745.36
2026-06-04,Emergency,Consultation,4199.13,2116.94,2082.19
2026-06-04,Emergency,Room Charge,2276.88,1735.33,541.56
2026-06-04,Emergency,Surgery,1929.84,772.49,1157.35
2026-06-04,Emergency,Room Charge,1712.1,562.4,1149.7
2026-06-04,Emergency,Lab Test,2148.46,1497.97,650.49
2026-06-04,Emergency,Lab Test,554.37,255.2,299.17
2026-06-04,Emergency,Lab Test,2074.4,660.47,1413.93
2026-06-04,Emergency,Lab Test,646.5,376.06,270.44
2026-06-04,Emergency,Room Charge,2611.51,787.37,1824.13
2026-06-04,Emergency,Consultation,1839.01,803.03,1035.99
2026-06-04,Emergency,Surgery,1561.87,643.73,918.14
2026-06-04,Emergency,Consultation,3202.82,1949.94,1252.89
2026-06-04,Emergency,Lab Test,2422.92,837.0,1585.91
2026-06-04,Emergency,Medication,2564.04,1886.98,677.06
2026-06-04,Emergency,Room Charge,4181.57,3285.91,895.66
2026-06-04,Emergency,Medication,826.56,449.5,377.05
2026-06-04,Emergency,Lab Test,1942.4,813.11,1129.29
2026-06-04,Emergency,Surgery,3763.25,2743.37,1019.88
2026-06-04,Emergency,Consultation,4212.4,2702.09,1510.31
2026-06-04,Emergency,Surgery,1316.03,614.57,701.46
2026-06-04,Emergency,Consultation,4910.39,3532.21,1378.18
2026-06-04,Emergency,Lab Test,2664.09,2000.82,663.27
2026-06-04,Emergency,Consultation,4641.98,2126.79,2515.19
2026-06-04,Emergency,Lab Test,4460.44,3397.3,1063.13
2026-06-04,Emergency,Medication,4561.63,3592.0,969.64
2026-06-04,Emergency,Surgery,2059.96,824.33,1235.63
2026-06-04,Emergency,Room Charge,859.43,524.06,335.37
2026-06-04,Oncology,Surgery,1036.56,788.38,248.18
2026-06-04,Oncology,Surgery,1243.85,708.98,534.87
2026-06-04,Oncology,Room Charge,666.72,461.98,204.74
2026-06-04,Oncology,Lab Test,4889.76,1614.97,3274.79
2026-06-04,Oncology,Lab Test,3272.72,1789.07,1483.65
2026-06-04,Pediatrics,Consultation,1495.35,686.83,808.52
2026-06-04,Pediatrics,Surgery,2369.93,1655.53,714.4
2026-06-04,Pediatrics,Room Charge,3713.19,2227.2,1486.0
2026-06-04,Pediatrics,Consultation,4405.35,1880.25,2525.09
2026-06-04,Pediatrics,Lab Test,2588.13,939.0,1649.13
2026-06-04,Pediatrics,Medication,2987.18,1323.48,1663.7
2026-06-04,Pediatrics,Lab Test,1645.06,1268.85,376.21
2026-06-04,Pediatrics,Consultation,2664.06,2124.25,539.81
2026-06-04,Pediatrics,Room Charge,4381.65,2728.38,1653.27
2026-06-04,Pediatrics,Surgery,3871.53,1866.26,2005.27
2026-06-04,Pediatrics,Lab Test,3506.26,1069.72,2436.53
2026-06-04,Pediatrics,Lab Test,712.33,429.91,282.42
2026-06-04,Pediatrics,Surgery,1078.22,720.3,357.92
2026-06-04,Pediatrics,Consultation,3124.13,1741.34,1382.79
2026-06-04,Pediatrics,Room Charge,1406.23,821.91,584.32
2026-06-04,Pediatrics,Surgery,3363.77,2665.21,698.56
2026-06-04,Pediatrics,Surgery,1163.59,582.19,581.4
2026-06-04,Pediatrics,Room Charge,1269.57,536.33,733.24
2026-06-04,Pediatrics,Medication,1521.89,712.15,809.74
2026-06-04,Pediatrics,Consultation,3466.2,1402.4,2063.8
2026-06-04,Pediatrics,Medication,4653.54,3252.36,1401.19
2026-06-04,Pediatrics,Medication,3487.52,1906.65,1580.87
2026-06-04,Pediatrics,Room Charge,2940.09,1643.66,1296.43
2026-06-04,Pediatrics,Consultation,3129.05,1889.09,1239.96
2026-06-04,Pediatrics,Room Charge,3594.99,2060.76,1534.23
2026-06-04,Pediatrics,Lab Test,2449.0,1827.21,621.8
2026-06-04,Pediatrics,Room Charge,4783.24,1627.68,3155.57
2026-06-04,Pediatrics,Lab Test,2360.04,1704.87,655.16
2026-06-04,Pediatrics,Medication,956.22,425.06,531.16
2026-06-04,Pediatrics,Room Charge,1726.73,1182.77,543.96
2026-06-04,Pediatrics,Surgery,2318.77,1265.5,1053.27
2026-06-04,Pediatrics,Medication,2750.0,1737.11,1012.89
2026-06-04,Pediatrics,Medication,4779.21,2437.84,2341.36
2026-06-04,Pediatrics,Consultation,1178.14,798.89,379.24
2026-06-04,Pediatrics,Consultation,2219.22,1317.2,902.02
2026-06-04,Pediatrics,Room Charge,2568.42,1796.65,771.77
2026-06-04,Pediatrics,Room Charge,3095.09,1362.33,1732.76
2026-06-04,Pediatrics,Lab Test,2053.34,1606.75,446.59
2026-06-04,Pediatrics,Surgery,4369.37,1972.13,2397.24
2026-06-05,Cardiology,Consultation,4924.89,2070.92,2853.98
2026-06-05,Cardiology,Surgery,654.37,424.06,230.32
2026-06-05,Cardiology,Room Charge,3012.4,1229.17,1783.22
2026-06-05,Cardiology,Consultation,3844.13,1652.54,2191.59
2026-06-05,Cardiology,Consultation,2316.48,820.74,1495.74
2026-06-05,Cardiology,Surgery,3037.65,2171.51,866.14
2026-06-05,Cardiology,Medication,3145.01,2466.27,678.75
2026-06-05,Cardiology,Room Charge,2974.65,2075.02,899.63
2026-06-05,Cardiology,Lab Test,3766.0,2262.55,1503.45
2026-06-05,Cardiology,Surgery,2176.72,975.12,1201.59
2026-06-05,Cardiology,Consultation,2553.8,1210.65,1343.16
2026-06-05,Cardiology,Room Charge,587.38,309.89,277.48
2026-06-05,Cardiology,Medication,4524.2,1850.0,2674.2
2026-06-05,Cardiology,Surgery,4964.27,3719.1,1245.17
2026-06-05,Cardiology,Medication,2069.92,1350.93,718.99
2026-06-05,Cardiology,Medication,4612.4,2522.63,2089.77
2026-06-05,Cardiology,Room Charge,552.78,248.97,303.81
2026-06-05,Neurology,Consultation,1370.06,641.94,728.12
2026-06-05,Neurology,Surgery,4415.49,2678.22,1737.27
2026-06-05,Neurology,Lab Test,3525.88,2537.59,988.29
2026-06-05,Neurology,Room Charge,2060.12,1541.44,518.68
2026-06-05,Neurology,Consultation,4533.52,3421.91,1111.61
2026-06-05,Neurology,Room Charge,1811.4,1289.31,522.09
2026-06-05,Neurology,Room Charge,3443.37,2604.22,839.15
2026-06-05,Neurology,Lab Test,4786.86,2672.43,2114.43
2026-06-05,Neurology,Medication,2230.56,1364.99,865.56
2026-06-05,Neurology,Consultation,4057.58,2235.96,1821.62
2026-06-05,Neurology,Lab Test,4383.36,2630.99,1752.37
2026-06-05,Neurology,Room Charge,4021.95,2170.28,1851.67
2026-06-05,Neurology,Surgery,3046.85,1583.81,1463.04
2026-06-05,Neurology,Lab Test,2811.57,1795.01,1016.57
2026-06-05,Neurology,Lab Test,501.9,350.29,151.61
2026-06-05,Neurology,Room Charge,3978.53,2870.48,1108.06
2026-06-05,Neurology,Medication,1497.04,946.55,550.49
2026-06-05,Neurology,Consultation,2286.92,1364.78,922.14
2026-06-05,Neurology,Lab Test,3967.56,2469.06,1498.5
2026-06-05,Neurology,Medication,3064.85,1036.22,2028.63
2026-06-05,Neurology,Consultation,3909.51,1568.29,2341.23
2026-06-05,Neurology,Medication,837.65,520.56,317.09
2026-06-05,Neurology,Room Charge,830.26,557.93,272.33
2026-06-05,Neurology,Consultation,2576.11,775.49,1800.63
2026-06-05,Neurology,Lab Test,3684.01,1965.53,1718.48
2026-06-05,Neurology,Room Charge,1242.45,811.7,430.75
2026-06-05,Neurology,Room Charge,3290.25,1182.35,2107.9
2026-06-05,Neurology,Surgery,1719.25,758.43,960.82
2026-06-05,Neurology,Room Charge,1777.95,1381.38,396.57
2026-06-05,Neurology,Surgery,2893.0,1149.56,1743.44
2026-06-05,Neurology,Surgery,1481.6,1019.87,461.73
2026-06-05,Neurology,Lab Test,2596.86,1565.28,1031.58
2026-06-05,Neurology,Room Charge,585.2,425.94,159.26
2026-06-05,Neurology,Lab Test,1255.27,987.16,268.1
2026-06-05,Neurology,Lab Test,632.11,378.47,253.64
2026-06-05,Neurology,Surgery,4941.27,1642.02,3299.25
2026-06-05,Neurology,Lab Test,1480.39,844.56,635.83
2026-06-05,Neurology,Lab Test,1476.67,518.76,957.91
2026-06-05,Neurology,Medication,4476.44,1360.49,3115.96
2026-06-05,Neurology,Medication,4198.71,2587.86,1610.84
2026-06-05,Neurology,Room Charge,1267.95,850.89,417.05
2026-06-05,Neurology,Medication,631.54,217.58,413.96
2026-06-05,Neurology,Room Charge,1103.02,517.39,585.63
2026-06-05,Neurology,Medication,3383.33,2020.03,1363.3
2026-06-05,Neurology,Consultation,4394.95,2383.07,2011.88
2026-06-05,Orthopedics,Lab Test,2560.87,2017.61,543.27
2026-06-05,Orthopedics,Room Charge,2306.24,1074.66,1231.59
2026-06-05,Orthopedics,Consultation,1749.14,793.71,955.44
2026-06-05,Orthopedics,Lab Test,3816.62,2148.98,1667.64
2026-06-05,Orthopedics,Medication,3904.65,1392.34,2512.32
2026-06-05,Orthopedics,Consultation,2903.08,1303.57,1599.51
2026-06-05,Orthopedics,Room Charge,1704.24,905.06,799.18
2026-06-05,Orthopedics,Consultation,2455.11,1613.25,841.86
2026-06-05,Orthopedics,Lab Test,1856.87,561.68,1295.19
2026-06-05,Orthopedics,Room Charge,2923.42,1986.76,936.66
2026-06-05,Orthopedics,Consultation,4304.98,2913.49,1391.49
2026-06-05,Orthopedics,Surgery,952.13,585.14,366.99
2026-06-05,Orthopedics,Lab Test,3525.59,1694.45,1831.14
2026-06-05,Orthopedics,Consultation,3027.94,967.94,2060.0
2026-06-05,Orthopedics,Surgery,2392.3,1121.45,1270.85
2026-06-05,Orthopedics,Lab Test,3669.26,2652.51,1016.74
2026-06-05,Orthopedics,Lab Test,1393.26,774.58,618.68
2026-06-05,Orthopedics,Consultation,1891.15,1212.54,678.61
2026-06-05,Orthopedics,Surgery,3804.5,2493.53,1310.97
2026-06-05,Orthopedics,Room Charge,2837.24,1169.05,1668.19
2026-06-05,Orthopedics,Consultation,1961.85,1353.68,608.17
2026-06-05,Orthopedics,Consultation,2495.76,1674.79,820.97
2026-06-05,Orthopedics,Room Charge,1152.91,648.22,504.69
2026-06-05,Orthopedics,Consultation,2637.89,1463.42,1174.47
2026-06-05,Orthopedics,Consultation,4224.13,2096.89,2127.24
2026-06-05,Orthopedics,Room Charge,4641.74,2465.16,2176.59
2026-06-05,Orthopedics,Surgery,1527.09,610.46,916.63
2026-06-05,Orthopedics,Medication,1761.2,1157.42,603.79
2026-06-05,Orthopedics,Lab Test,3982.37,2674.01,1308.37
2026-06-05,Orthopedics,Medication,2492.15,1640.22,851.93
2026-06-05,Orthopedics,Surgery,934.16,574.71,359.46
2026-06-05,Orthopedics,Medication,3444.2,1525.84,1918.36
2026-06-05,Orthopedics,Surgery,1613.02,1194.29,418.74
2026-06-05,General,Surgery,2414.67,1038.83,1375.84
2026-06-05,General,Surgery,2235.36,1556.66,678.7
2026-06-05,General,Lab Test,545.08,431.88,113.2
2026-06-05,General,Surgery,1736.99,749.84,987.15
2026-06-05,General,Room Charge,1259.63,704.87,554.75
2026-06-05,General,Lab Test,1579.77,996.83,582.93
2026-06-05,General,Room Charge,1233.17,936.08,297.09
2026-06-05,General,Room Charge,4279.61,1737.71,2541.9
2026-06-05,General,Consultation,4629.09,3485.5,1143.59
2026-06-05,General,Surgery,873.42,354.48,518.94
2026-06-05,General,Lab Test,1493.34,668.14,825.2
2026-06-05,General,Medication,3170.58,2487.18,683.4
2026-06-05,General,Consultation,1957.69,1530.79,426.9
2026-06-05,General,Surgery,1580.35,868.87,711.47
2026-06-05,General,Consultation,2147.0,792.88,1354.11
2026-06-05,General,Room Charge,1567.28,1221.25,346.03
2026-06-05,General,Lab Test,3481.17,2023.21,1457.96
2026-06-05,General,Room Charge,2866.32,2157.84,708.48
2026-06-05,General,Consultation,3587.08,1345.14,2241.94
2026-06-05,General,Room Charge,4050.85,2361.78,1689.07
2026-06-05,General,Room Charge,3660.09,2851.08,809.01
2026-06-05,General,Lab Test,3978.52,2263.89,1714.63
2026-06-05,General,Lab Test,1047.33,512.51,534.82
2026-06-05,General,Room Charge,4710.59,2082.57,2628.02
2026-06-05,General,Surgery,4053.35,3007.25,1046.11
2026-06-05,General,Medication,3574.24,2500.83,1073.4
2026-06-05,General,Consultation,4203.55,1604.42,2599.13
2026-06-05,General,Surgery,530.13,218.31,311.82
2026-06-05,General,Surgery,4919.84,2548.05,2371.79
2026-06-05,General,Room Charge,3624.16,1824.71,1799.45
2026-06-05,General,Lab Test,2896.2,1631.49,1264.71
2026-06-05,General,Room Charge,2721.85,1942.61,779.24
2026-06-05,General,Lab Test,618.06,298.15,319.9
2026-06-05,General,Consultation,4318.52,3006.16,1312.36
2026-06-05,General,Consultation,1999.58,1313.43,686.16
2026-06-05,General,Consultation,2115.62,1408.82,706.8
2026-06-05,Emergency,Surgery,3049.0,950.98,2098.03
2026-06-05,Emergency,Medication,1270.04,825.21,444.83
2026-06-05,Emergency,Medication,2910.18,1326.24,1583.95
2026-06-05,Emergency,Surgery,2049.4,1176.81,872.59
2026-06-05,Emergency,Surgery,1909.85,1102.64,807.21
2026-06-05,Emergency,Room Charge,1772.17,908.81,863.36
2026-06-05,Emergency,Lab Test,3648.58,2417.76,1230.83
2026-06-05,Emergency,Surgery,1877.04,698.15,1178.89
2026-06-05,Emergency,Room Charge,4443.58,3068.93,1374.65
2026-06-05,Emergency,Room Charge,504.02,376.33,127.69
2026-06-05,Emergency,Lab Test,4485.62,3576.31,909.31
2026-06-05,Emergency,Consultation,1744.65,1217.38,527.27
2026-06-05,Emergency,Room Charge,3241.49,2249.89,991.6
2026-06-05,Emergency,Lab Test,2863.87,1140.76,1723.11
2026-06-05,Emergency,Surgery,2393.21,1501.63,891.58
2026-06-05,Emergency,Lab Test,3098.37,2359.89,738.48
2026-06-05,Emergency,Room Charge,3518.55,1876.28,1642.27
2026-06-05,Emergency,Room Charge,4714.22,1883.31,2830.91
2026-06-05,Emergency,Consultation,3113.62,1040.29,2073.33
2026-06-05,Emergency,Room Charge,3599.67,2605.38,994.29
2026-06-05,Emergency,Surgery,3454.34,2487.13,967.21
2026-06-05,Emergency,Lab Test,3504.78,2170.63,1334.16
2026-06-05,Oncology,Surgery,2993.01,1176.95,1816.06
2026-06-05,Oncology,Room Charge,4411.03,2495.41,1915.62
2026-06-05,Oncology,Medication,2143.12,829.26,1313.86
2026-06-05,Oncology,Medication,3398.68,1319.05,2079.63
2026-06-05,Oncology,Surgery,1892.72,743.11,1149.6
2026-06-05,Oncology,Surgery,1482.3,563.95,918.35
2026-06-05,Oncology,Lab Test,3030.25,1483.67,1546.58
2026-06-05,Oncology,Surgery,3552.59,2227.11,1325.48
2026-06-05,Oncology,Room Charge,1566.95,1215.31,351.64
2026-06-05,Oncology,Medication,4072.06,1357.86,2714.2
2026-06-05,Oncology,Surgery,3986.4,2421.87,1564.54
2026-06-05,Oncology,Surgery,2331.78,1003.88,1327.91
2026-06-05,Oncology,Consultation,1711.68,1160.37,551.31
2026-06-05,Oncology,Surgery,1680.15,1317.88,362.27
2026-06-05,Pediatrics,Lab Test,4056.42,2989.29,1067.13
2026-06-05,Pediatrics,Room Charge,2121.85,785.44,1336.41
2026-06-05,Pediatrics,Consultation,1166.23,692.05,474.18
2026-06-05,Pediatrics,Lab Test,2624.2,1952.22,671.98
2026-06-05,Pediatrics,Surgery,2926.29,1441.68,1484.6
2026-06-05,Pediatrics,Medication,4787.61,3683.36,1104.24
2026-06-05,Pediatrics,Consultation,4615.92,1500.56,3115.37
2026-06-05,Pediatrics,Lab Test,2559.65,797.79,1761.86
2026-06-05,Pediatrics,Surgery,2733.54,1029.2,1704.34
2026-06-05,Pediatrics,Medication,2207.35,1600.11,607.24
2026-06-05,Pediatrics,Lab Test,1130.11,632.56,497.55
2026-06-05,Pediatrics,Lab Test,4135.34,3119.17,1016.18
2026-06-05,Pediatrics,Consultation,4220.08,1989.41,2230.67
2026-06-05,Pediatrics,Consultation,717.59,513.11,204.48
2026-06-05,Pediatrics,Lab Test,2526.6,1910.43,616.17
2026-06-05,Pediatrics,Medication,4901.13,2063.75,2837.38
